date,indicator,value,unit,source,source_url,updated_at,frequency,confidence
2026-02-20,dxy,104.8,index,sample_feed,https://example.com,2026-02-20T00:00:00,daily,B
2026-02-20,us_10y_real_rate,2.1,pct,sample_feed,https://example.com,2026-02-20T00:00:00,daily,B
2026-02-20,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-02-20T00:00:00,daily,B
2026-02-20,term_structure,contango,label,sample_feed,https://example.com,2026-02-20T00:00:00,daily,B
2026-02-21,lme_copper_price,9269.0,USD/ton,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-21,lme_inventory,108600,ton,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-21,shfe_inventory,84100,ton,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-21,comex_inventory,24760,ton,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-21,dxy,104.75,index,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-21,us_10y_real_rate,2.115,pct,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-21,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-21,term_structure,contango,label,sample_feed,https://example.com,2026-02-21T00:00:00,daily,B
2026-02-22,lme_copper_price,9277.0,USD/ton,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-22,lme_inventory,108400,ton,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-22,shfe_inventory,84200,ton,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-22,comex_inventory,24800,ton,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-22,dxy,104.7,index,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-22,us_10y_real_rate,2.13,pct,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-22,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-22,term_structure,contango,label,sample_feed,https://example.com,2026-02-22T00:00:00,daily,B
2026-02-23,lme_copper_price,9285.0,USD/ton,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-23,lme_inventory,108200,ton,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-23,shfe_inventory,84300,ton,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-23,comex_inventory,24840,ton,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-23,dxy,104.65,index,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-23,us_10y_real_rate,2.145,pct,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-23,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-23,term_structure,backwardation,label,sample_feed,https://example.com,2026-02-23T00:00:00,daily,B
2026-02-24,lme_copper_price,9293.0,USD/ton,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-24,lme_inventory,108350,ton,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-24,shfe_inventory,84400,ton,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-24,comex_inventory,24880,ton,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-24,dxy,104.6,index,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-24,us_10y_real_rate,2.16,pct,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-24,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-24,term_structure,backwardation,label,sample_feed,https://example.com,2026-02-24T00:00:00,daily,B
2026-02-25,lme_copper_price,9301.0,USD/ton,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-25,lme_inventory,108500,ton,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-25,shfe_inventory,84250,ton,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-25,comex_inventory,24830,ton,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-25,dxy,104.55,index,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-25,us_10y_real_rate,2.15,pct,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-25,spot_premium,-20,USD/ton,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-25,term_structure,backwardation,label,sample_feed,https://example.com,2026-02-25T00:00:00,daily,B
2026-02-26,lme_copper_price,9298.0,USD/ton,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-26,lme_inventory,108300,ton,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-26,shfe_inventory,84100,ton,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-26,comex_inventory,24780,ton,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-26,dxy,104.63,index,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-26,us_10y_real_rate,2.14,pct,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-26,spot_premium,-20,USD/ton,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-26,term_structure,backwardation,label,sample_feed,https://example.com,2026-02-26T00:00:00,daily,B
2026-02-27,lme_copper_price,9295.0,USD/ton,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-27,lme_inventory,108100,ton,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-27,shfe_inventory,83950,ton,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-27,comex_inventory,24730,ton,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-27,dxy,104.71,index,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-27,us_10y_real_rate,2.13,pct,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-27,spot_premium,-20,USD/ton,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-27,term_structure,backwardation,label,sample_feed,https://example.com,2026-02-27T00:00:00,daily,B
2026-02-28,lme_copper_price,9292.0,USD/ton,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-02-28,lme_inventory,107900,ton,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-02-28,shfe_inventory,84050,ton,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-02-28,comex_inventory,24680,ton,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-02-28,dxy,104.79,index,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-02-28,us_10y_real_rate,2.12,pct,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-02-28,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-02-28,term_structure,backwardation,label,sample_feed,https://example.com,2026-02-28T00:00:00,daily,B
2026-03-01,lme_copper_price,9300.0,USD/ton,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-01,lme_inventory,108050,ton,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-01,shfe_inventory,84150,ton,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-01,comex_inventory,24720,ton,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-01,dxy,104.87,index,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-01,us_10y_real_rate,2.11,pct,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-01,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-01,term_structure,backwardation,label,sample_feed,https://example.com,2026-03-01T00:00:00,daily,B
2026-03-02,lme_copper_price,9308.0,USD/ton,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-02,lme_inventory,108200,ton,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-02,shfe_inventory,84250,ton,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-02,comex_inventory,24760,ton,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-02,dxy,104.95,index,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-02,us_10y_real_rate,2.1,pct,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-02,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-02,term_structure,contango,label,sample_feed,https://example.com,2026-03-02T00:00:00,daily,B
2026-03-03,lme_copper_price,9316.0,USD/ton,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-03,lme_inventory,108000,ton,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-03,shfe_inventory,84100,ton,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-03,comex_inventory,24800,ton,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-03,dxy,104.9,index,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-03,us_10y_real_rate,2.115,pct,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-03,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-03,term_structure,contango,label,sample_feed,https://example.com,2026-03-03T00:00:00,daily,B
2026-03-04,lme_copper_price,9324.0,USD/ton,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-04,lme_inventory,107800,ton,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-04,shfe_inventory,83950,ton,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-04,comex_inventory,24840,ton,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-04,dxy,104.85,index,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-04,us_10y_real_rate,2.13,pct,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-04,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-04,term_structure,contango,label,sample_feed,https://example.com,2026-03-04T00:00:00,daily,B
2026-03-05,lme_copper_price,9321.0,USD/ton,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-05,lme_inventory,107600,ton,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-05,shfe_inventory,83800,ton,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-05,comex_inventory,24790,ton,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-05,dxy,104.8,index,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-05,us_10y_real_rate,2.145,pct,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-05,spot_premium,45,USD/ton,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-05,term_structure,contango,label,sample_feed,https://example.com,2026-03-05T00:00:00,daily,B
2026-03-06,lme_copper_price,9318.0,USD/ton,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-06,lme_inventory,107750,ton,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-06,shfe_inventory,83900,ton,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-06,comex_inventory,24740,ton,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-06,dxy,104.75,index,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-06,us_10y_real_rate,2.16,pct,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-06,spot_premium,-20,USD/ton,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-06,term_structure,backwardation,label,sample_feed,https://example.com,2026-03-06T00:00:00,daily,B
2026-03-07,lme_copper_price,9315.0,USD/ton,sample_feed,https://example.com,2026-03-07T00:00:00,daily,B
